Ativo 1;Ativo 2;Valor-p
EQTL3.SA;CASH3.SA;0.0
EQTL3.SA;MULT3.SA;0.0
EQTL3.SA;PETR3.SA;0.0
EQTL3.SA;PETR4.SA;0.0
EQTL3.SA;RAIZ4.SA;0.0
EQTL3.SA;RDOR3.SA;0.0
EQTL3.SA;SANB11.SA;0.0
EQTL3.SA;SMTO3.SA;0.0
EQTL3.SA;CSNA3.SA;0.0
EQTL3.SA;SLCE3.SA;0.0
EQTL3.SA;SUZB3.SA;0.0
EQTL3.SA;TIMS3.SA;0.0
EQTL3.SA;TOTS3.SA;0.0
EQTL3.SA;VALE3.SA;0.0
EQTL3.SA;VIIA3.SA;0.0
EQTL3.SA;VBBR3.SA;0.0
EQTL3.SA;YDUQ3.SA;0.0
EZTC3.SA;HYPE3.SA;0.0
EZTC3.SA;ITSA4.SA;0.0
EZTC3.SA;ITUB4.SA;0.0
EZTC3.SA;JBSS3.SA;0.0
EZTC3.SA;LWSA3.SA;0.0
EZTC3.SA;LREN3.SA;0.0
EZTC3.SA;MGLU3.SA;0.0
EZTC3.SA;CASH3.SA;0.0
EZTC3.SA;MULT3.SA;0.0
EZTC3.SA;PETR3.SA;0.0
EZTC3.SA;PETR4.SA;0.0
EZTC3.SA;PRIO3.SA;0.0
EZTC3.SA;RAIL3.SA;0.0
EZTC3.SA;SANB11.SA;0.0
EZTC3.SA;SMTO3.SA;0.0
EZTC3.SA;CSNA3.SA;0.0
EZTC3.SA;SLCE3.SA;0.0
EZTC3.SA;SUZB3.SA;0.0
EZTC3.SA;TIMS3.SA;0.0
EZTC3.SA;TOTS3.SA;0.0
EZTC3.SA;UGPA3.SA;0.0
EZTC3.SA;USIM5.SA;0.0
EZTC3.SA;VALE3.SA;0.0
EZTC3.SA;VBBR3.SA;0.0
EZTC3.SA;WEGE3.SA;0.0
EZTC3.SA;YDUQ3.SA;0.0
FLRY3.SA;GOLL4.SA;0.0
FLRY3.SA;IRBR3.SA;0.0
FLRY3.SA;ITSA4.SA;0.0
FLRY3.SA;ITUB4.SA;0.0
FLRY3.SA;JBSS3.SA;0.0
FLRY3.SA;LREN3.SA;0.0
FLRY3.SA;CASH3.SA;0.0
FLRY3.SA;MRVE3.SA;0.0
FLRY3.SA;PETR3.SA;0.0
FLRY3.SA;PETR4.SA;0.0
FLRY3.SA;PRIO3.SA;0.0
FLRY3.SA;RAIZ4.SA;0.0
FLRY3.SA;RDOR3.SA;0.0
FLRY3.SA;RAIL3.SA;0.0
FLRY3.SA;SANB11.SA;0.0
FLRY3.SA;SMTO3.SA;0.0
FLRY3.SA;CSNA3.SA;0.0
FLRY3.SA;SLCE3.SA;0.0
FLRY3.SA;TIMS3.SA;0.0
FLRY3.SA;TOTS3.SA;0.0
FLRY3.SA;VALE3.SA;0.0
FLRY3.SA;VBBR3.SA;0.0
FLRY3.SA;YDUQ3.SA;0.0
GGBR4.SA;GOLL4.SA;0.0
GGBR4.SA;HYPE3.SA;0.0
GGBR4.SA;IRBR3.SA;0.0
GGBR4.SA;ITUB4.SA;0.0
GGBR4.SA;LWSA3.SA;0.0
GGBR4.SA;LREN3.SA;0.0
GGBR4.SA;CASH3.SA;0.0
GGBR4.SA;PRIO3.SA;0.0
GGBR4.SA;RAIZ4.SA;0.0
GGBR4.SA;RDOR3.SA;0.0
GGBR4.SA;RAIL3.SA;0.0
GGBR4.SA;SANB11.SA;0.0
GGBR4.SA;SMTO3.SA;0.0
GGBR4.SA;CSNA3.SA;0.0
GGBR4.SA;SLCE3.SA;0.0
GGBR4.SA;TIMS3.SA;0.0
GGBR4.SA;UGPA3.SA;0.0
GGBR4.SA;USIM5.SA;0.0
GGBR4.SA;VIIA3.SA;0.0
GGBR4.SA;YDUQ3.SA;0.0
GOAU4.SA;GOLL4.SA;0.0
GOAU4.SA;HYPE3.SA;0.0
GOAU4.SA;IRBR3.SA;0.0
GOAU4.SA;ITUB4.SA;0.0
GOAU4.SA;KLBN11.SA;0.0
GOAU4.SA;LWSA3.SA;0.0
GOAU4.SA;LREN3.SA;0.0
GOAU4.SA;PRIO3.SA;0.0
GOAU4.SA;RAIZ4.SA;0.0
GOAU4.SA;RDOR3.SA;0.0
GOAU4.SA;RAIL3.SA;0.0
GOAU4.SA;SANB11.SA;0.0
GOAU4.SA;SMTO3.SA;0.0
GOAU4.SA;CSNA3.SA;0.0
GOAU4.SA;SLCE3.SA;0.0
GOAU4.SA;TIMS3.SA;0.0
GOAU4.SA;UGPA3.SA;0.0
GOAU4.SA;VIIA3.SA;0.0
GOAU4.SA;YDUQ3.SA;0.0
GOLL4.SA;IGTI11.SA;0.0
GOLL4.SA;IRBR3.SA;0.0
GOLL4.SA;ITSA4.SA;0.0
GOLL4.SA;ITUB4.SA;0.0
GOLL4.SA;JBSS3.SA;0.0
GOLL4.SA;LWSA3.SA;0.0
GOLL4.SA;LREN3.SA;0.0
GOLL4.SA;MGLU3.SA;0.0
GOLL4.SA;BEEF3.SA;0.0
GOLL4.SA;MULT3.SA;0.0
GOLL4.SA;PETR3.SA;0.0
GOLL4.SA;PETR4.SA;0.0
GOLL4.SA;PRIO3.SA;0.0
GOLL4.SA;RAIZ4.SA;0.0
GOLL4.SA;RDOR3.SA;0.0
GOLL4.SA;RAIL3.SA;0.0
GOLL4.SA;SANB11.SA;0.0
GOLL4.SA;SMTO3.SA;0.0
GOLL4.SA;CSNA3.SA;0.0
GOLL4.SA;SLCE3.SA;0.0
GOLL4.SA;SUZB3.SA;0.0
GOLL4.SA;TIMS3.SA;0.0
GOLL4.SA;VALE3.SA;0.0
GOLL4.SA;VIIA3.SA;0.0
GOLL4.SA;WEGE3.SA;0.0
GOLL4.SA;YDUQ3.SA;0.0
NTCO3.SA;HYPE3.SA;0.0
NTCO3.SA;IRBR3.SA;0.0
NTCO3.SA;ITSA4.SA;0.0
NTCO3.SA;ITUB4.SA;0.0
NTCO3.SA;JBSS3.SA;0.0
NTCO3.SA;RENT3.SA;0.0
NTCO3.SA;LREN3.SA;0.0
NTCO3.SA;MGLU3.SA;0.0
NTCO3.SA;CASH3.SA;0.0
NTCO3.SA;PETR3.SA;0.0
NTCO3.SA;PETR4.SA;0.0
NTCO3.SA;PRIO3.SA;0.0
NTCO3.SA;RAIZ4.SA;0.0
NTCO3.SA;RAIL3.SA;0.0
NTCO3.SA;SMTO3.SA;0.0
NTCO3.SA;CSNA3.SA;0.0
NTCO3.SA;SLCE3.SA;0.0
NTCO3.SA;SUZB3.SA;0.0
NTCO3.SA;TIMS3.SA;0.0
NTCO3.SA;TOTS3.SA;0.0
NTCO3.SA;UGPA3.SA;0.0
NTCO3.SA;USIM5.SA;0.0
NTCO3.SA;VALE3.SA;0.0
NTCO3.SA;VIIA3.SA;0.0
NTCO3.SA;WEGE3.SA;0.0
NTCO3.SA;YDUQ3.SA;0.0
SOMA3.SA;IGTI11.SA;0.0
SOMA3.SA;IRBR3.SA;0.0
SOMA3.SA;ITSA4.SA;0.0
SOMA3.SA;ITUB4.SA;0.0
SOMA3.SA;JBSS3.SA;0.0
SOMA3.SA;LWSA3.SA;0.0
SOMA3.SA;MGLU3.SA;0.0
SOMA3.SA;CASH3.SA;0.0
SOMA3.SA;BEEF3.SA;0.0
SOMA3.SA;MULT3.SA;0.0
SOMA3.SA;PETR3.SA;0.0
SOMA3.SA;PETR4.SA;0.0
SOMA3.SA;PRIO3.SA;0.0
SOMA3.SA;RAIZ4.SA;0.0
SOMA3.SA;RAIL3.SA;0.0
SOMA3.SA;SANB11.SA;0.0
SOMA3.SA;SMTO3.SA;0.0
SOMA3.SA;CSNA3.SA;0.0
SOMA3.SA;SLCE3.SA;0.0
SOMA3.SA;SUZB3.SA;0.0
SOMA3.SA;TIMS3.SA;0.0
SOMA3.SA;UGPA3.SA;0.0
SOMA3.SA;USIM5.SA;0.0
SOMA3.SA;VALE3.SA;0.0
SOMA3.SA;VBBR3.SA;0.0
SOMA3.SA;WEGE3.SA;0.0
SOMA3.SA;YDUQ3.SA;0.0
HAPV3.SA;HYPE3.SA;0.0
HAPV3.SA;IRBR3.SA;0.0
HAPV3.SA;ITSA4.SA;0.0
HAPV3.SA;ITUB4.SA;0.0
HAPV3.SA;JBSS3.SA;0.0
HAPV3.SA;LWSA3.SA;0.0
HAPV3.SA;LREN3.SA;0.0
HAPV3.SA;MGLU3.SA;0.0
HAPV3.SA;CASH3.SA;0.0
HAPV3.SA;MULT3.SA;0.0
HAPV3.SA;PETR3.SA;0.0
HAPV3.SA;PETR4.SA;0.0
HAPV3.SA;PRIO3.SA;0.0
HAPV3.SA;RAIZ4.SA;0.0
HAPV3.SA;RDOR3.SA;0.0
HAPV3.SA;RAIL3.SA;0.0
HAPV3.SA;SANB11.SA;0.0
HAPV3.SA;SMTO3.SA;0.0
HAPV3.SA;CSNA3.SA;0.0
HAPV3.SA;SLCE3.SA;0.0
HAPV3.SA;SUZB3.SA;0.0
HAPV3.SA;TIMS3.SA;0.0
HAPV3.SA;TOTS3.SA;0.0
HAPV3.SA;USIM5.SA;0.0
HAPV3.SA;VALE3.SA;0.0
HAPV3.SA;VIIA3.SA;0.0
HAPV3.SA;VBBR3.SA;0.0
HAPV3.SA;WEGE3.SA;0.0
HAPV3.SA;YDUQ3.SA;0.0
HYPE3.SA;IRBR3.SA;0.0
HYPE3.SA;ITSA4.SA;0.0
HYPE3.SA;ITUB4.SA;0.0
HYPE3.SA;JBSS3.SA;0.0
HYPE3.SA;LWSA3.SA;0.0
HYPE3.SA;MGLU3.SA;0.0
HYPE3.SA;CASH3.SA;0.0
HYPE3.SA;BEEF3.SA;0.0
HYPE3.SA;MULT3.SA;0.0
HYPE3.SA;PRIO3.SA;0.0
HYPE3.SA;RAIZ4.SA;0.0
HYPE3.SA;SANB11.SA;0.0
HYPE3.SA;SMTO3.SA;0.0
HYPE3.SA;CSNA3.SA;0.0
HYPE3.SA;SLCE3.SA;0.0
HYPE3.SA;SUZB3.SA;0.0
HYPE3.SA;TIMS3.SA;0.0
HYPE3.SA;USIM5.SA;0.0
HYPE3.SA;VALE3.SA;0.0
HYPE3.SA;VIIA3.SA;0.0
HYPE3.SA;YDUQ3.SA;0.0
IGTI11.SA;IRBR3.SA;0.0
IGTI11.SA;ITSA4.SA;0.0
IGTI11.SA;ITUB4.SA;0.0
IGTI11.SA;JBSS3.SA;0.0
IGTI11.SA;LWSA3.SA;0.0
IGTI11.SA;MGLU3.SA;0.0
IGTI11.SA;CASH3.SA;0.0
IGTI11.SA;MULT3.SA;0.0
IGTI11.SA;PETR3.SA;0.0
IGTI11.SA;PETR4.SA;0.0
IGTI11.SA;PRIO3.SA;0.0
IGTI11.SA;RAIZ4.SA;0.0
IGTI11.SA;RDOR3.SA;0.0
IGTI11.SA;RAIL3.SA;0.0
IGTI11.SA;SANB11.SA;0.0
IGTI11.SA;SMTO3.SA;0.0
IGTI11.SA;CSNA3.SA;0.0
IGTI11.SA;SLCE3.SA;0.0
IGTI11.SA;SUZB3.SA;0.0
IGTI11.SA;TIMS3.SA;0.0
IGTI11.SA;TOTS3.SA;0.0
IGTI11.SA;USIM5.SA;0.0
IGTI11.SA;VALE3.SA;0.0
IGTI11.SA;YDUQ3.SA;0.0
IRBR3.SA;ITSA4.SA;0.0
IRBR3.SA;ITUB4.SA;0.0
IRBR3.SA;JBSS3.SA;0.0
IRBR3.SA;LREN3.SA;0.0
IRBR3.SA;MGLU3.SA;0.0
IRBR3.SA;BEEF3.SA;0.0
IRBR3.SA;MULT3.SA;0.0
IRBR3.SA;PETR3.SA;0.0
IRBR3.SA;PRIO3.SA;0.0
IRBR3.SA;RAIZ4.SA;0.0
IRBR3.SA;SANB11.SA;0.0
IRBR3.SA;SMTO3.SA;0.0
IRBR3.SA;CSNA3.SA;0.0
IRBR3.SA;SLCE3.SA;0.0
IRBR3.SA;SUZB3.SA;0.0
IRBR3.SA;TIMS3.SA;0.0
IRBR3.SA;VALE3.SA;0.0
IRBR3.SA;VIIA3.SA;0.0
IRBR3.SA;WEGE3.SA;0.0
IRBR3.SA;YDUQ3.SA;0.0
ITSA4.SA;JBSS3.SA;0.0
ITSA4.SA;LWSA3.SA;0.0
ITSA4.SA;LREN3.SA;0.0
ITSA4.SA;MGLU3.SA;0.0
ITSA4.SA;BEEF3.SA;0.0
ITSA4.SA;MULT3.SA;0.0
ITSA4.SA;PRIO3.SA;0.0
ITSA4.SA;RAIZ4.SA;0.0
ITSA4.SA;RDOR3.SA;0.0
ITSA4.SA;SANB11.SA;0.0
ITSA4.SA;SMTO3.SA;0.0
ITSA4.SA;CSNA3.SA;0.0
ITSA4.SA;SLCE3.SA;0.0
ITSA4.SA;SUZB3.SA;0.0
ITSA4.SA;TIMS3.SA;0.0
ITSA4.SA;USIM5.SA;0.0
ITSA4.SA;VALE3.SA;0.0
ITSA4.SA;VIIA3.SA;0.0
ITSA4.SA;VBBR3.SA;0.0
ITSA4.SA;YDUQ3.SA;0.0
ITUB4.SA;JBSS3.SA;0.0
ITUB4.SA;LWSA3.SA;0.0
ITUB4.SA;LREN3.SA;0.0
ITUB4.SA;MGLU3.SA;0.0
ITUB4.SA;BEEF3.SA;0.0
ITUB4.SA;MULT3.SA;0.0
ITUB4.SA;PRIO3.SA;0.0
ITUB4.SA;RAIZ4.SA;0.0
ITUB4.SA;RDOR3.SA;0.0
ITUB4.SA;SMTO3.SA;0.0
ITUB4.SA;CSNA3.SA;0.0
ITUB4.SA;SLCE3.SA;0.0
ITUB4.SA;SUZB3.SA;0.0
ITUB4.SA;TIMS3.SA;0.0
ITUB4.SA;USIM5.SA;0.0
ITUB4.SA;VALE3.SA;0.0
ITUB4.SA;VIIA3.SA;0.0
ITUB4.SA;YDUQ3.SA;0.0
JBSS3.SA;LWSA3.SA;0.0
JBSS3.SA;LREN3.SA;0.0
JBSS3.SA;CASH3.SA;0.0
JBSS3.SA;BEEF3.SA;0.0
JBSS3.SA;MULT3.SA;0.0
JBSS3.SA;PRIO3.SA;0.0
JBSS3.SA;RAIZ4.SA;0.0
JBSS3.SA;RDOR3.SA;0.0
JBSS3.SA;SANB11.SA;0.0
JBSS3.SA;SMTO3.SA;0.0
JBSS3.SA;CSNA3.SA;0.0
JBSS3.SA;SLCE3.SA;0.0
JBSS3.SA;TIMS3.SA;0.0
JBSS3.SA;USIM5.SA;0.0
JBSS3.SA;VALE3.SA;0.0
JBSS3.SA;VIIA3.SA;0.0
JBSS3.SA;VBBR3.SA;0.0
JBSS3.SA;YDUQ3.SA;0.0
KLBN11.SA;LWSA3.SA;0.0
KLBN11.SA;LREN3.SA;0.0
KLBN11.SA;CASH3.SA;0.0
KLBN11.SA;BEEF3.SA;0.0
KLBN11.SA;MULT3.SA;0.0
KLBN11.SA;PETR3.SA;0.0
KLBN11.SA;PETR4.SA;0.0
KLBN11.SA;PRIO3.SA;0.0
KLBN11.SA;RAIZ4.SA;0.0
KLBN11.SA;RDOR3.SA;0.0
KLBN11.SA;SANB11.SA;0.0
KLBN11.SA;SMTO3.SA;0.0
KLBN11.SA;CSNA3.SA;0.0
KLBN11.SA;TIMS3.SA;0.0
KLBN11.SA;VIIA3.SA;0.0
KLBN11.SA;WEGE3.SA;0.0
KLBN11.SA;YDUQ3.SA;0.0
RENT3.SA;MGLU3.SA;0.0
RENT3.SA;CASH3.SA;0.0
RENT3.SA;BEEF3.SA;0.0
RENT3.SA;PETR3.SA;0.0
RENT3.SA;PETR4.SA;0.0
RENT3.SA;PRIO3.SA;0.0
RENT3.SA;RADL3.SA;0.0
RENT3.SA;RAIZ4.SA;0.0
RENT3.SA;RDOR3.SA;0.0
RENT3.SA;RAIL3.SA;0.0
RENT3.SA;SANB11.SA;0.0
RENT3.SA;SMTO3.SA;0.0
RENT3.SA;CSNA3.SA;0.0
RENT3.SA;SLCE3.SA;0.0
RENT3.SA;SUZB3.SA;0.0
RENT3.SA;TIMS3.SA;0.0
RENT3.SA;UGPA3.SA;0.0
RENT3.SA;VALE3.SA;0.0
RENT3.SA;VIIA3.SA;0.0
RENT3.SA;WEGE3.SA;0.0
RENT3.SA;YDUQ3.SA;0.0
LWSA3.SA;LREN3.SA;0.0
LWSA3.SA;CASH3.SA;0.0
LWSA3.SA;BEEF3.SA;0.0
LWSA3.SA;MULT3.SA;0.0
LWSA3.SA;PETR3.SA;0.0
LWSA3.SA;PETR4.SA;0.0
LWSA3.SA;PRIO3.SA;0.0
LWSA3.SA;RAIZ4.SA;0.0
LWSA3.SA;RDOR3.SA;0.0
LWSA3.SA;SMTO3.SA;0.0
LWSA3.SA;CSNA3.SA;0.0
LWSA3.SA;SLCE3.SA;0.0
LWSA3.SA;SUZB3.SA;0.0
LWSA3.SA;VALE3.SA;0.0
LWSA3.SA;WEGE3.SA;0.0
LWSA3.SA;YDUQ3.SA;0.0
LREN3.SA;MGLU3.SA;0.0
LREN3.SA;BEEF3.SA;0.0
LREN3.SA;MRVE3.SA;0.0
LREN3.SA;MULT3.SA;0.0
LREN3.SA;PETR3.SA;0.0
LREN3.SA;PETR4.SA;0.0
LREN3.SA;PRIO3.SA;0.0
LREN3.SA;RAIZ4.SA;0.0
LREN3.SA;RAIL3.SA;0.0
LREN3.SA;SANB11.SA;0.0
LREN3.SA;SMTO3.SA;0.0
LREN3.SA;CSNA3.SA;0.0
LREN3.SA;SLCE3.SA;0.0
LREN3.SA;SUZB3.SA;0.0
LREN3.SA;TIMS3.SA;0.0
LREN3.SA;TOTS3.SA;0.0
LREN3.SA;UGPA3.SA;0.0
LREN3.SA;USIM5.SA;0.0
LREN3.SA;VALE3.SA;0.0
LREN3.SA;VBBR3.SA;0.0
LREN3.SA;WEGE3.SA;0.0
LREN3.SA;YDUQ3.SA;0.0
MGLU3.SA;MULT3.SA;0.0
MGLU3.SA;PETR3.SA;0.0
MGLU3.SA;PETR4.SA;0.0
MGLU3.SA;PRIO3.SA;0.0
MGLU3.SA;RAIZ4.SA;0.0
MGLU3.SA;SANB11.SA;0.0
MGLU3.SA;SMTO3.SA;0.0
MGLU3.SA;CSNA3.SA;0.0
MGLU3.SA;SLCE3.SA;0.0
MGLU3.SA;SUZB3.SA;0.0
MGLU3.SA;TIMS3.SA;0.0
MGLU3.SA;VALE3.SA;0.0
MGLU3.SA;YDUQ3.SA;0.0
MRFG3.SA;CASH3.SA;0.0
MRFG3.SA;BEEF3.SA;0.0
MRFG3.SA;MULT3.SA;0.0
MRFG3.SA;PETR3.SA;0.0
MRFG3.SA;PETR4.SA;0.0
MRFG3.SA;PRIO3.SA;0.0
MRFG3.SA;RAIZ4.SA;0.0
MRFG3.SA;RDOR3.SA;0.0
MRFG3.SA;SANB11.SA;0.0
MRFG3.SA;SMTO3.SA;0.0
MRFG3.SA;CSNA3.SA;0.0
MRFG3.SA;SLCE3.SA;0.0
MRFG3.SA;TIMS3.SA;0.0
MRFG3.SA;VALE3.SA;0.0
MRFG3.SA;VIIA3.SA;0.0
MRFG3.SA;VBBR3.SA;0.0
MRFG3.SA;YDUQ3.SA;0.0
CASH3.SA;MULT3.SA;0.0
CASH3.SA;PETR3.SA;0.0
CASH3.SA;PETR4.SA;0.0
CASH3.SA;PRIO3.SA;0.0
CASH3.SA;RAIZ4.SA;0.0
CASH3.SA;RDOR3.SA;0.0
CASH3.SA;SANB11.SA;0.0
CASH3.SA;SMTO3.SA;0.0
CASH3.SA;CSNA3.SA;0.0
CASH3.SA;SLCE3.SA;0.0
CASH3.SA;SUZB3.SA;0.0
CASH3.SA;TIMS3.SA;0.0
CASH3.SA;USIM5.SA;0.0
CASH3.SA;VALE3.SA;0.0
CASH3.SA;VIIA3.SA;0.0
CASH3.SA;VBBR3.SA;0.0
CASH3.SA;WEGE3.SA;0.0
CASH3.SA;YDUQ3.SA;0.0
BEEF3.SA;MULT3.SA;0.0
BEEF3.SA;PETR3.SA;0.0
BEEF3.SA;PETR4.SA;0.0
BEEF3.SA;PRIO3.SA;0.0
BEEF3.SA;RAIZ4.SA;0.0
BEEF3.SA;RDOR3.SA;0.0
BEEF3.SA;RAIL3.SA;0.0
BEEF3.SA;SANB11.SA;0.0
BEEF3.SA;SMTO3.SA;0.0
BEEF3.SA;CSNA3.SA;0.0
BEEF3.SA;SLCE3.SA;0.0
BEEF3.SA;TIMS3.SA;0.0
BEEF3.SA;UGPA3.SA;0.0
BEEF3.SA;VALE3.SA;0.0
BEEF3.SA;VIIA3.SA;0.0
BEEF3.SA;VBBR3.SA;0.0
BEEF3.SA;WEGE3.SA;0.0
BEEF3.SA;YDUQ3.SA;0.0
MRVE3.SA;MULT3.SA;0.0
MRVE3.SA;PETR3.SA;0.0
MRVE3.SA;PETR4.SA;0.0
MRVE3.SA;PRIO3.SA;0.0
MRVE3.SA;RADL3.SA;0.0
MRVE3.SA;RAIL3.SA;0.0
MRVE3.SA;SANB11.SA;0.0
MRVE3.SA;SMTO3.SA;0.0
MRVE3.SA;CSNA3.SA;0.0
MRVE3.SA;SLCE3.SA;0.0
MRVE3.SA;SUZB3.SA;0.0
MRVE3.SA;TIMS3.SA;0.0
MRVE3.SA;UGPA3.SA;0.0
MRVE3.SA;USIM5.SA;0.0
MRVE3.SA;VALE3.SA;0.0
MRVE3.SA;VBBR3.SA;0.0
MRVE3.SA;YDUQ3.SA;0.0
MULT3.SA;PETR3.SA;0.0
MULT3.SA;PETR4.SA;0.0
MULT3.SA;PRIO3.SA;0.0
MULT3.SA;RAIZ4.SA;0.0
MULT3.SA;RAIL3.SA;0.0
MULT3.SA;SANB11.SA;0.0
MULT3.SA;SMTO3.SA;0.0
MULT3.SA;CSNA3.SA;0.0
MULT3.SA;SLCE3.SA;0.0
MULT3.SA;SUZB3.SA;0.0
MULT3.SA;TIMS3.SA;0.0
MULT3.SA;TOTS3.SA;0.0
MULT3.SA;UGPA3.SA;0.0
MULT3.SA;USIM5.SA;0.0
MULT3.SA;VALE3.SA;0.0
MULT3.SA;VBBR3.SA;0.0
MULT3.SA;YDUQ3.SA;0.0
PCAR3.SA;PETR3.SA;0.0
PCAR3.SA;PETR4.SA;0.0
PCAR3.SA;RDOR3.SA;0.0
PCAR3.SA;RAIL3.SA;0.0
PCAR3.SA;SANB11.SA;0.0
PCAR3.SA;SMTO3.SA;0.0
PCAR3.SA;CSNA3.SA;0.0
PCAR3.SA;SLCE3.SA;0.0
PCAR3.SA;SUZB3.SA;0.0
PCAR3.SA;TIMS3.SA;0.0
PCAR3.SA;TOTS3.SA;0.0
PCAR3.SA;UGPA3.SA;0.0
PCAR3.SA;VALE3.SA;0.0
PCAR3.SA;VIIA3.SA;0.0
PCAR3.SA;VBBR3.SA;0.0
PCAR3.SA;WEGE3.SA;0.0
PCAR3.SA;YDUQ3.SA;0.0
PETR3.SA;PRIO3.SA;0.0
PETR3.SA;SANB11.SA;0.0
PETR3.SA;SMTO3.SA;0.0
PETR3.SA;CSNA3.SA;0.0
PETR3.SA;SLCE3.SA;0.0
PETR3.SA;SUZB3.SA;0.0
PETR3.SA;TIMS3.SA;0.0
PETR3.SA;TOTS3.SA;0.0
PETR3.SA;UGPA3.SA;0.0
PETR3.SA;VALE3.SA;0.0
PETR3.SA;VIIA3.SA;0.0
PETR3.SA;VBBR3.SA;0.0
PETR3.SA;WEGE3.SA;0.0
PETR3.SA;YDUQ3.SA;0.0
PETR4.SA;PRIO3.SA;0.0
PETR4.SA;RAIL3.SA;0.0
PETR4.SA;SANB11.SA;0.0
PETR4.SA;SMTO3.SA;0.0
PETR4.SA;CSNA3.SA;0.0
PETR4.SA;SLCE3.SA;0.0
PETR4.SA;SUZB3.SA;0.0
PETR4.SA;TIMS3.SA;0.0
PETR4.SA;TOTS3.SA;0.0
PETR4.SA;UGPA3.SA;0.0
PETR4.SA;VALE3.SA;0.0
PETR4.SA;VIIA3.SA;0.0
PETR4.SA;VBBR3.SA;0.0
PETR4.SA;WEGE3.SA;0.0
PETR4.SA;YDUQ3.SA;0.0
PRIO3.SA;RAIZ4.SA;0.0
PRIO3.SA;RDOR3.SA;0.0
PRIO3.SA;RAIL3.SA;0.0
PRIO3.SA;SANB11.SA;0.0
PRIO3.SA;SMTO3.SA;0.0
PRIO3.SA;CSNA3.SA;0.0
PRIO3.SA;SLCE3.SA;0.0
PRIO3.SA;SUZB3.SA;0.0
PRIO3.SA;TIMS3.SA;0.0
PRIO3.SA;TOTS3.SA;0.0
PRIO3.SA;VALE3.SA;0.0
PRIO3.SA;VIIA3.SA;0.0
PRIO3.SA;VBBR3.SA;0.0
PRIO3.SA;WEGE3.SA;0.0
PRIO3.SA;YDUQ3.SA;0.0
PETZ3.SA;RAIZ4.SA;0.0
PETZ3.SA;RDOR3.SA;0.0
PETZ3.SA;RAIL3.SA;0.0
PETZ3.SA;SANB11.SA;0.0
PETZ3.SA;SMTO3.SA;0.0
PETZ3.SA;CSNA3.SA;0.0
PETZ3.SA;SLCE3.SA;0.0
PETZ3.SA;SUZB3.SA;0.0
PETZ3.SA;TIMS3.SA;0.0
PETZ3.SA;TOTS3.SA;0.0
PETZ3.SA;UGPA3.SA;0.0
PETZ3.SA;USIM5.SA;0.0
PETZ3.SA;VALE3.SA;0.0
PETZ3.SA;VIIA3.SA;0.0
PETZ3.SA;WEGE3.SA;0.0
PETZ3.SA;YDUQ3.SA;0.0
RADL3.SA;RAIZ4.SA;0.0
RADL3.SA;RDOR3.SA;0.0
RADL3.SA;SANB11.SA;0.0
RADL3.SA;SMTO3.SA;0.0
RADL3.SA;CSNA3.SA;0.0
RADL3.SA;SLCE3.SA;0.0
RADL3.SA;SUZB3.SA;0.0
RADL3.SA;TIMS3.SA;0.0
RADL3.SA;VALE3.SA;0.0
RADL3.SA;VIIA3.SA;0.0
RADL3.SA;WEGE3.SA;0.0
RADL3.SA;YDUQ3.SA;0.0
RAIZ4.SA;RDOR3.SA;0.0
RAIZ4.SA;SANB11.SA;0.0
RAIZ4.SA;SMTO3.SA;0.0
RAIZ4.SA;CSNA3.SA;0.0
RAIZ4.SA;SLCE3.SA;0.0
RAIZ4.SA;TIMS3.SA;0.0
RAIZ4.SA;TOTS3.SA;0.0
RAIZ4.SA;USIM5.SA;0.0
RAIZ4.SA;VALE3.SA;0.0
RAIZ4.SA;VIIA3.SA;0.0
RAIZ4.SA;WEGE3.SA;0.0
RAIZ4.SA;YDUQ3.SA;0.0
RDOR3.SA;SANB11.SA;0.0
RDOR3.SA;SMTO3.SA;0.0
RDOR3.SA;CSNA3.SA;0.0
RDOR3.SA;SLCE3.SA;0.0
RDOR3.SA;TIMS3.SA;0.0
RDOR3.SA;TOTS3.SA;0.0
RDOR3.SA;VALE3.SA;0.0
RDOR3.SA;VIIA3.SA;0.0
RDOR3.SA;VBBR3.SA;0.0
RDOR3.SA;WEGE3.SA;0.0
RDOR3.SA;YDUQ3.SA;0.0
RAIL3.SA;SANB11.SA;0.0
RAIL3.SA;SMTO3.SA;0.0
RAIL3.SA;CSNA3.SA;0.0
RAIL3.SA;SLCE3.SA;0.0
RAIL3.SA;TIMS3.SA;0.0
RAIL3.SA;TOTS3.SA;0.0
RAIL3.SA;VALE3.SA;0.0
RAIL3.SA;VIIA3.SA;0.0
RAIL3.SA;VBBR3.SA;0.0
RAIL3.SA;YDUQ3.SA;0.0
SBSP3.SA;SANB11.SA;0.0
SBSP3.SA;SMTO3.SA;0.0
SBSP3.SA;CSNA3.SA;0.0
SBSP3.SA;SLCE3.SA;0.0
SBSP3.SA;SUZB3.SA;0.0
SBSP3.SA;TIMS3.SA;0.0
SBSP3.SA;TOTS3.SA;0.0
SBSP3.SA;UGPA3.SA;0.0
SBSP3.SA;USIM5.SA;0.0
SBSP3.SA;VALE3.SA;0.0
SBSP3.SA;VBBR3.SA;0.0
SBSP3.SA;YDUQ3.SA;0.0
SANB11.SA;SMTO3.SA;0.0
